datetime	delete	offset	cap	key1	key2
2014/9/18 3:47	 	2810503434	27KB	26545	26545
2014/9/18 3:47	 	108885	18KB	26554	26554
2014/9/18 3:47	 	3266520	91KB	26557	26557
2014/9/18 3:47	 	19247951	612KB	26564	26564
2014/9/18 3:47	 	27671271	20KB	26572	26572
2014/9/18 3:47	 	31032873	7KB	26575	26575
2014/9/18 3:47	 	62836742	1312KB	26598	26598
2014/9/18 3:47	 	88215847	547KB	26611	26611
2014/9/18 3:47	 	122009169	71KB	26633	26633
2014/9/18 3:47	 	128596805	6KB	26637	26637
2014/9/18 3:47	 	189278237	134KB	26671	26671
2014/9/18 3:47	 	199281345	886KB	26678	26678
2014/9/18 3:47	 	225989675	280KB	26692	26692
2014/9/18 3:47	 	259143988	968KB	26714	26714
2014/9/18 3:47	 	283526550	150KB	26730	26730
2014/9/18 3:47	 	284877422	8KB	26731	26731
2014/9/18 3:47	 	387003533	405KB	26796	26796
2014/9/18 3:47	 	389931396	9KB	26798	26798
2014/9/18 3:47	 	417941362	292KB	26808	26808
2014/9/18 3:47	 	430670294	94KB	26817	26817
2014/9/18 3:47	 	469907893	2KB	26850	26850
2014/9/18 3:47	 	515274139	460KB	26871	26871
2014/9/18 3:47	 	519925298	706KB	26875	26875
2014/9/18 3:47	 	525205976	229KB	26877	26877
2014/9/18 3:47	 	532546216	8KB	26883	26883
2014/9/18 3:47	 	563779578	804KB	26894	26894
2014/9/18 3:47	 	596784201	7KB	26922	26922
2014/9/18 3:47	 	626456096	452KB	26939	26939
2014/9/18 3:47	 	631321958	490KB	26944	26944
2014/9/18 3:47	 	632957559	113KB	26945	26945
2014/9/18 3:47	 	660139561	349KB	26962	26962
2014/9/18 3:47	 	661834678	665KB	26963	26963
2014/9/18 3:47	 	663116084	390KB	26965	26965
2014/9/18 3:47	 	715693683	94KB	26988	26988
2014/9/18 3:47	 	775055042	1362KB	27010	27010
2014/9/18 3:47	 	821311387	9KB	27031	27031
2014/9/18 3:47	 	829931562	129KB	27036	27036
2014/9/18 3:47	 	858673857	81KB	27052	27052
2014/9/18 3:47	 	859521143	7KB	27056	27056
2014/9/18 3:47	 	909464002	976KB	27081	27081
2014/9/18 3:47	 	964762686	70KB	27112	27112
2014/9/18 3:47	 	969999350	8KB	27114	27114
2014/9/18 3:47	 	981839073	356KB	27124	27124
2014/9/18 3:47	 	984635488	88KB	27126	27126
2014/9/18 3:47	 	993834415	77KB	27132	27132
2014/9/18 3:47	 	1041613684	234KB	27157	27157
2014/9/18 3:47	 	1049601178	617KB	27160	27160
2014/9/18 3:47	 	1051518806	1KB	27161	27161
2014/9/18 3:47	 	1132762218	54KB	27202	27202
2014/9/18 3:47	 	1139975043	74KB	27207	27207
2014/9/18 3:47	 	1151270535	51KB	27217	27217
2014/9/18 3:47	 	1168303165	889KB	27227	27227
2014/9/18 3:47	 	1176162494	619KB	27231	27231
2014/9/18 3:47	 	1181043490	967KB	27234	27234
2014/9/18 3:47	 	1196976824	53KB	27242	27242
2014/9/18 3:47	 	1261602405	14KB	27285	27285
2014/9/18 3:47	 	1320918788	421KB	27322	27322
2014/9/18 3:47	 	1320950472	7KB	27323	27323
2014/9/18 3:47	 	1325399387	69KB	27329	27329
2014/9/18 3:47	 	1358296021	498KB	27342	27342
2014/9/18 3:47	 	1368620486	59KB	27344	27344
2014/9/18 3:47	 	1373116878	719KB	27346	27346
2014/9/18 3:47	 	1428363972	3KB	27378	27378
2014/9/18 3:47	 	1450103765	38KB	27388	27388
2014/9/18 3:47	 	1481115366	27KB	27404	27404
2014/9/18 3:47	 	1487996718	63KB	27408	27408
2014/9/18 3:47	 	1515017400	45KB	27419	27419
2014/9/18 3:47	 	1547280750	450KB	27439	27439
2014/9/18 3:47	 	1559696845	34KB	27446	27446
2014/9/18 3:47	 	1566047474	2KB	27452	27452
2014/9/18 3:47	 	1575463783	416KB	27459	27459
2014/9/18 3:47	 	1626771971	211KB	27485	27485
2014/9/18 3:47	 	1632484135	507KB	27489	27489
2014/9/18 3:47	 	1749178445	708KB	27541	27541
2014/9/18 3:47	 	1750679638	75KB	27542	27542
2014/9/18 3:47	 	1779589612	766KB	27563	27563
2014/9/18 3:47	 	1806307821	642KB	27573	27573
2014/9/18 3:47	 	1808221295	329KB	27574	27574
2014/9/18 3:47	 	1813056859	452KB	27578	27578
2014/9/18 3:47	 	1825285968	363KB	27585	27585
2014/9/18 3:47	 	1846189346	15KB	27596	27596
2014/9/18 3:47	 	1848133310	244KB	27598	27598
2014/9/18 3:47	 	1857256428	9KB	27601	27601
2014/9/18 3:47	 	1873438665	272KB	27609	27609
2014/9/18 3:47	 	1901495498	502KB	27622	27622
2014/9/18 3:47	 	1952977753	2KB	27653	27653
2014/9/18 3:47	 	1985142471	67KB	27677	27677
2014/9/18 3:47	 	2010050402	44KB	27689	27689
2014/9/18 3:47	 	2018242614	81KB	27697	27697
2014/9/18 3:47	 	2057310525	1464KB	27722	27722
2014/9/18 3:47	 	2116388358	1462KB	27756	27756
2014/9/18 3:47	 	2117818874	51KB	27757	27757
2014/9/18 3:47	 	2126694179	6KB	27762	27762
2014/9/18 3:47	 	2142682958	8KB	27772	27772
2014/9/18 3:47	 	2159320704	12KB	27776	27776
2014/9/18 3:47	 	2176818383	96KB	27783	27783
2014/9/18 3:47	 	2189891858	1011KB	27786	27786
2014/9/18 3:47	 	2223800668	139KB	27803	27803
2014/9/18 3:47	 	2257211014	731KB	27819	27819
2014/9/18 3:47	 	2330084289	3KB	27872	27872
2014/9/18 3:47	 	2331986774	6KB	27874	27874
2014/9/18 3:47	 	2353002078	8KB	27888	27888
2014/9/18 3:47	 	2354106837	55KB	27890	27890
2014/9/18 3:47	 	2366508026	41KB	27899	27899
2014/9/18 3:47	 	2370768842	4KB	27902	27902
2014/9/18 3:47	 	2376349386	48KB	27905	27905
2014/9/18 3:47	 	2413319399	617KB	27927	27927
2014/9/18 3:47	 	2421375798	1178KB	27929	27929
2014/9/18 3:47	 	2448124050	259KB	27939	27939
2014/9/18 3:47	 	2473920476	5KB	27955	27955
2014/9/18 3:47	 	2520753240	75KB	27985	27985
2014/9/18 3:47	 	2534632122	1265KB	27995	27995
2014/9/18 3:47	 	2597098263	35KB	28032	28032
2014/9/18 3:47	 	2598737446	6KB	28035	28035
2014/9/18 3:47	 	2599683872	48KB	28038	28038
2014/9/18 3:47	 	2633851158	9KB	28052	28052
2014/9/18 3:47	 	2651731239	480KB	28059	28059
2014/9/18 3:47	 	2670118981	1131KB	28069	28069
2014/9/18 3:47	 	2684855282	7KB	28082	28082
2014/9/18 3:47	 	2716459632	6KB	28099	28099
2014/9/18 3:47	 	2727048868	660KB	28105	28105
2014/9/18 3:47	 	2734453603	1349KB	28109	28109
2014/9/18 3:47	 	2736429461	317KB	28111	28111
2014/9/18 3:47	 	28346681	563KB	28132	28132
2014/9/18 3:47	 	40832037	289KB	28137	28137
2014/9/18 3:47	 	53648214	48KB	28142	28142
2014/9/18 3:47	 	69551334	579KB	28151	28151
2014/9/18 3:47	 	118188245	37KB	28176	28176
2014/9/18 3:47	 	121837396	9KB	28179	28179
2014/9/18 3:47	 	122011253	1KB	28181	28181
2014/9/18 3:47	 	159971728	8KB	28205	28205
2014/9/18 3:47	 	172614373	382KB	28210	28210
2014/9/18 3:47	 	182546965	49KB	28213	28213
2014/9/18 3:47	 	184696648	164KB	28214	28214
2014/9/18 3:47	 	208381334	806KB	28225	28225
2014/9/18 3:47	 	209431173	12KB	28226	28226
2014/9/18 3:47	 	299877682	63KB	28268	28268
2014/9/18 3:47	 	303751149	1123KB	28272	28272
2014/9/18 3:47	 	331419579	19KB	28282	28282
2014/9/18 3:47	 	349010107	462KB	28293	28293
2014/9/18 3:47	 	429874301	986KB	28342	28342
2014/9/18 3:47	 	430569063	13KB	28343	28343
2014/9/18 3:47	 	457834747	1375KB	28359	28359
2014/9/18 3:47	 	473170770	473KB	28367	28367
2014/9/18 3:47	 	474843104	17KB	28369	28369
2014/9/18 3:47	 	491345755	1488KB	28379	28379
2014/9/18 3:47	 	518356127	89KB	28390	28390
2014/9/18 3:47	 	528892643	1170KB	28396	28396
2014/9/18 3:47	 	539056966	15KB	28404	28404
2014/9/18 3:47	 	558909451	1435KB	28412	28412
2014/9/18 3:47	 	601956828	969KB	28441	28441
2014/9/18 3:47	 	618729355	70KB	28449	28449
2014/9/18 3:47	 	621792525	46KB	28451	28451
2014/9/18 3:47	 	628201087	1KB	28453	28453
2014/9/18 3:47	 	641324973	93KB	28465	28465
2014/9/18 3:47	 	706781103	627KB	28491	28491
2014/9/18 3:47	 	732921275	613KB	28500	28500
2014/9/18 3:47	 	754738063	74KB	28513	28513
2014/9/18 3:47	 	838748748	2KB	28560	28560
2014/9/18 3:47	 	860335469	63KB	28574	28574
2014/9/18 3:47	 	867641645	40KB	28579	28579
2014/9/18 3:47	 	872485182	299KB	28581	28581
2014/9/18 3:47	 	894162185	818KB	28588	28588
2014/9/18 3:47	 	909669618	3KB	28596	28596
2014/9/18 3:47	 	961350733	9KB	28620	28620
2014/9/18 3:47	 	963970519	8KB	28622	28622
2014/9/18 3:47	 	981474249	438KB	28632	28632
2014/9/18 3:47	 	991904208	2KB	28641	28641
2014/9/18 3:47	 	1017175435	1292KB	28650	28650
2014/9/18 3:47	 	1023457136	936KB	28652	28652
2014/9/18 3:47	 	1046599976	1499KB	28664	28664
2014/9/18 3:47	 	1145000861	655KB	28720	28720
2014/9/18 3:47	 	1149264084	1382KB	28722	28722
2014/9/18 3:47	 	1162196056	4KB	28731	28731
2014/9/18 3:47	 	1163632700	83KB	28734	28734
2014/9/18 3:47	 	1177380440	1180KB	28745	28745
2014/9/18 3:47	 	1205681745	745KB	28757	28757
2014/9/18 3:47	 	1233547983	5KB	28772	28772
2014/9/18 3:47	 	1236980924	878KB	28776	28776
2014/9/18 3:47	 	1241864691	1121KB	28777	28777
2014/9/18 3:47	 	1259426753	822KB	28782	28782
2014/9/18 3:47	 	1263924420	50KB	28787	28787
2014/9/18 3:47	 	1301715851	52KB	28810	28810
2014/9/18 3:47	 	1373854501	710KB	28847	28847
2014/9/18 3:47	 	1438725590	1386KB	28883	28883
2014/9/18 3:47	 	1445149142	1277KB	28884	28884
2014/9/18 3:47	 	1456030318	93KB	28887	28887
2014/9/18 3:47	 	1465239479	7KB	28892	28892
2014/9/18 3:47	 	1543409269	8KB	28935	28935
2014/9/18 3:47	 	1562500312	66KB	28950	28950
2014/9/18 3:47	 	1615379628	1172KB	28980	28980
2014/9/18 3:47	 	1617183211	7KB	28983	28983
2014/9/18 3:47	 	1620767791	230KB	28985	28985
2014/9/18 3:47	 	1648067869	1242KB	28997	28997
2014/9/18 3:47	 	1663521414	45KB	29007	29007
2014/9/18 3:47	 	1665755693	384KB	29008	29008
2014/9/18 3:47	 	1680275943	748KB	29012	29012
2014/9/18 3:47	 	1684945809	28KB	29013	29013
2014/9/18 3:47	 	1712696700	1KB	29032	29032
2014/9/18 3:47	 	1777443850	28KB	29069	29069
2014/9/18 3:47	 	1801403302	6KB	29081	29081
2014/9/18 3:47	 	1826693471	3KB	29094	29094
2014/9/18 3:47	 	1832705265	39KB	29096	29096
2014/9/18 3:47	 	1850398047	79KB	29105	29105
2014/9/18 3:47	 	1852070783	3KB	29107	29107
2014/9/18 3:47	 	1852591254	255KB	29108	29108
2014/9/18 3:47	 	1882737759	89KB	29122	29122
2014/9/18 3:47	 	1900980827	63KB	29128	29128
2014/9/18 3:47	 	1920425755	330KB	29136	29136
2014/9/18 3:47	 	1926087633	1120KB	29138	29138
2014/9/18 3:47	 	1947359275	5KB	29147	29147
2014/9/18 3:47	 	1957249391	4KB	29157	29157
2014/9/18 3:47	 	1970236024	6KB	29167	29167
2014/9/18 3:47	 	2019256193	926KB	29201	29201
2014/9/18 3:47	 	2038578251	554KB	29222	29222
2014/9/18 3:47	 	2044130970	5KB	29228	29228
2014/9/18 3:47	 	2087857134	16KB	29244	29244
2014/9/18 3:47	 	2105496725	658KB	29258	29258
2014/9/18 3:47	 	2113413160	253KB	29263	29263
2014/9/18 3:47	 	2140968833	26KB	29276	29276
2014/9/18 3:47	 	2161450037	76KB	29285	29285
2014/9/18 3:47	 	2169694720	29KB	29291	29291
2014/9/18 3:47	 	2206288674	72KB	29312	29312
2014/9/18 3:47	 	2250455507	3KB	29333	29333
2014/9/18 3:47	 	2262089802	1157KB	29338	29338
2014/9/18 3:47	 	2277528070	85KB	29352	29352
2014/9/18 3:47	 	2288192491	9KB	29360	29360
2014/9/18 3:47	 	2297115034	1084KB	29365	29365
2014/9/18 3:47	 	2323381652	708KB	29381	29381
2014/9/18 3:47	 	2330476634	379KB	29385	29385
2014/9/18 3:47	 	2338791411	501KB	29390	29390
2014/9/18 3:47	 	2342693416	5KB	29394	29394
2014/9/18 3:47	 	2352333873	644KB	29401	29401
2014/9/18 3:47	 	2381741676	1197KB	29420	29420
2014/9/18 3:47	 	2389320529	7KB	29429	29429
2014/9/18 3:47	 	2438326976	134KB	29461	29461
2014/9/18 3:47	 	2460429222	6KB	29469	29469
2014/9/18 3:47	 	2476672332	52KB	29480	29480
2014/9/18 3:47	 	2502420004	83KB	29491	29491
2014/9/18 3:47	 	2507459470	238KB	29494	29494
2014/9/18 3:47	 	2509458704	73KB	29497	29497
2014/9/18 3:47	 	2509865357	66KB	29498	29498
2014/9/18 3:47	 	2527088282	242KB	29511	29511
2014/9/18 3:47	 	2562863191	2KB	29531	29531
2014/9/18 3:47	 	2631762858	627KB	29565	29565
2014/9/18 3:47	 	2716393413	1140KB	29609	29609
2014/9/18 3:47	 	2726372464	1459KB	29614	29614
2014/9/18 3:47	 	2737505133	310KB	29620	29620
2014/9/18 3:47	 	2762359811	9KB	29635	29635
2014/9/18 3:47	 	2771675233	49KB	29641	29641
2014/9/18 3:47	 	2772427495	4KB	29643	29643
2014/9/18 3:47	 	2779827781	9KB	29648	29648
2014/9/18 3:47	 	2819681972	435KB	29676	29676
2014/9/18 3:47	 	15133937	9KB	29687	29687
2014/9/18 3:47	 	33231119	1511KB	29700	29700
2014/9/18 3:47	 	68487658	2KB	29722	29722
2014/9/18 3:47	 	84782108	51KB	29730	29730
2014/9/18 3:47	 	102762941	543KB	29737	29737
2014/9/18 3:47	 	184698816	1KB	29778	29778
2014/9/18 3:47	 	207554955	48KB	29789	29789
2014/9/18 3:47	 	209893181	204KB	29791	29791
2014/9/18 3:47	 	212046703	658KB	29792	29792
2014/9/18 3:47	 	215856290	1082KB	29793	29793
2014/9/18 3:47	 	231784740	9KB	29803	29803
2014/9/18 3:47	 	291898000	622KB	29831	29831
2014/9/18 3:47	 	297132303	364KB	29833	29833
2014/9/18 3:47	 	304226055	5KB	29839	29839
2014/9/18 3:47	 	308668481	73KB	29841	29841
2014/9/18 3:47	 	331345327	5KB	29849	29849
2014/9/18 3:47	 	332846579	583KB	29850	29850
2014/9/18 3:47	 	333583859	4KB	29852	29852
2014/9/18 3:47	 	358177931	927KB	29860	29860
2014/9/18 3:47	 	369991139	265KB	29870	29870
2014/9/18 3:47	 	370938036	3KB	29871	29871
2014/9/18 3:47	 	382518191	1318KB	29879	29879
2014/9/18 3:47	 	386436134	54KB	29883	29883
2014/9/18 3:47	 	390090872	9KB	29887	29887
2014/9/18 3:47	 	400086875	225KB	29892	29892
2014/9/18 3:47	 	419820842	428KB	29898	29898
2014/9/18 3:47	 	424323950	87KB	29902	29902
2014/9/18 3:47	 	429958278	81KB	29905	29905
2014/9/18 3:47	 	443807771	381KB	29917	29917
2014/9/18 3:47	 	471971615	1269KB	29932	29932
2014/9/18 3:47	 	502791092	1008KB	29948	29948
2014/9/18 3:47	 	503867148	2KB	29950	29950
2014/9/18 3:47	 	544085884	9KB	29975	29975
2014/9/18 3:47	 	555082239	2KB	29980	29980
2014/9/18 3:47	 	572064830	768KB	29985	29985
2014/9/18 3:47	 	580234336	53KB	29993	29993
2014/9/18 3:47	 	581998688	92KB	29997	29997
2014/9/18 3:47	 	595590252	1254KB	30000	30000
2014/9/18 3:47	 	599134618	1019KB	30003	30003
2014/9/18 3:47	 	632840723	712KB	30022	30022
2014/9/18 3:47	 	649021500	83KB	30037	30037
2014/9/18 3:47	 	717111919	1384KB	30071	30071
2014/9/18 3:47	 	742196222	90KB	30083	30083
2014/9/18 3:47	 	783577167	12KB	30108	30108
2014/9/18 3:47	 	817709804	1376KB	30124	30124
2014/9/18 3:47	 	823890726	7KB	30128	30128
2014/9/18 3:47	 	832270825	96KB	30132	30132
2014/9/18 3:47	 	835415074	427KB	30133	30133
2014/9/18 3:47	 	871963652	89KB	30150	30150
2014/9/18 3:47	 	888883009	26KB	30164	30164
2014/9/18 3:47	 	889432451	536KB	30165	30165
2014/9/18 3:47	 	959229494	64KB	30193	30193
2014/9/18 3:47	 	1015851609	7KB	30228	30228
2014/9/18 3:47	 	1034255076	772KB	30239	30239
2014/9/18 3:47	 	1106196650	471KB	30274	30274
2014/9/18 3:47	 	1133427320	5KB	30294	30294
2014/9/18 3:47	 	1143770076	1107KB	30297	30297
2014/9/18 3:47	 	1175361187	17KB	30320	30320
2014/9/18 3:47	 	1190022944	5KB	30334	30334
2014/9/18 3:47	 	1193686531	38KB	30337	30337
2014/9/18 3:47	 	1203330263	6KB	30345	30345
2014/9/18 3:47	 	1237790945	82KB	30367	30367
2014/9/18 3:47	 	1238880139	9KB	30368	30368
2014/9/18 3:47	 	1276897128	73KB	30389	30389
2014/9/18 3:47	 	1307945472	349KB	30406	30406
2014/9/18 3:47	 	1309641711	15KB	30407	30407
2014/9/18 3:47	 	1320221854	21KB	30413	30413
2014/9/18 3:47	 	1343458952	80KB	30433	30433
2014/9/18 3:47	 	1375979451	6KB	30443	30443
2014/9/18 3:47	 	1432965155	6KB	30476	30476
2014/9/18 3:47	 	1534573829	8KB	30525	30525
2014/9/18 3:47	 	1554434466	250KB	30539	30539
2014/9/18 3:47	 	1605700036	1297KB	30567	30567
2014/9/18 3:47	 	1624408258	7KB	30578	30578
2014/9/18 3:47	 	1631194943	9KB	30583	30583
2014/9/18 3:47	 	1674065201	569KB	30607	30607
2014/9/18 3:47	 	1736518328	520KB	30641	30641
2014/9/18 3:47	 	1836472142	231KB	30691	30691
2014/9/18 3:47	 	1847883042	39KB	30698	30698
2014/9/18 3:47	 	1854909927	1276KB	30700	30700
2014/9/18 3:47	 	1865486443	72KB	30704	30704
2014/9/18 3:47	 	1867885099	22KB	30707	30707
2014/9/18 3:47	 	1870534615	539KB	30709	30709
2014/9/18 3:47	 	1880811674	1330KB	30712	30712
2014/9/18 3:47	 	1895706457	2KB	30718	30718
2014/9/18 3:47	 	1927079202	27KB	30733	30733
2014/9/18 3:47	 	1958648631	496KB	30746	30746
2014/9/18 3:47	 	1983379421	35KB	30763	30763
2014/9/18 3:47	 	2014937181	7KB	30779	30779
2014/9/18 3:47	 	2015766440	733KB	30780	30780
2014/9/18 3:47	 	2031245123	844KB	30790	30790
2014/9/18 3:47	 	2058464614	42KB	30805	30805
2014/9/18 3:47	 	2116656069	2KB	30836	30836
2014/9/18 3:47	 	2121630907	834KB	30838	30838
2014/9/18 3:47	 	2244855386	487KB	30890	30890
2014/9/18 3:47	 	2254592746	741KB	30895	30895
2014/9/18 3:47	 	2272570834	85KB	30911	30911
2014/9/18 3:47	 	2294893518	7KB	30927	30927
2014/9/18 3:47	 	2316423992	866KB	30937	30937
2014/9/18 3:47	 	2319046730	46KB	30940	30940
2014/9/18 3:47	 	2364232007	673KB	30972	30972
2014/9/18 3:47	 	2378519462	27KB	30981	30981
2014/9/18 3:47	 	2381915456	67KB	30986	30986
2014/9/18 3:47	 	2443542595	1030KB	31025	31025
2014/9/18 3:47	 	2456806071	4KB	31030	31030
2014/9/18 3:47	 	2531637275	1KB	31080	31080
2014/9/18 3:47	 	2543501773	73KB	31086	31086
2014/9/18 3:47	 	2566316775	1038KB	31095	31095
2014/9/18 3:47	 	2590748143	441KB	31104	31104
2014/9/18 3:47	 	2610985754	335KB	31118	31118
2014/9/18 3:47	 	2618421843	80KB	31120	31120
2014/9/18 3:47	 	2651159007	128KB	31141	31141
2014/9/18 3:47	 	2698094866	45KB	31166	31166
2014/9/18 3:47	 	2709711417	770KB	31172	31172
2014/9/18 3:47	 	2709966611	47KB	31173	31173
2014/9/18 3:47	 	2713475263	514KB	31175	31175
2014/9/18 3:47	 	2718410311	82KB	31179	31179
2014/9/18 3:47	 	2743743926	425KB	31192	31192
2014/9/18 3:47	 	2746714131	14KB	31195	31195
2014/9/18 3:47	 	2791807991	253KB	31214	31214
2014/9/18 3:47	 	2801572880	53KB	31220	31220
2014/9/18 3:47	 	2810533446	7KB	31226	31226
2014/9/18 3:47	 	15059302	681KB	31245	31245
2014/9/18 3:47	 	87641939	1482KB	31290	31290
2014/9/18 3:47	 	115601674	85KB	31308	31308
2014/9/18 3:47	 	128589551	15KB	31315	31315
2014/9/18 3:47	 	128907959	289KB	31316	31316
2014/9/18 3:47	 	181962057	502KB	31341	31341
2014/9/18 3:47	 	246230072	9KB	31373	31373
2014/9/18 3:47	 	262234170	88KB	31379	31379
2014/9/18 3:47	 	263726044	39KB	31382	31382
2014/9/18 3:47	 	286729987	80KB	31397	31397
2014/9/18 3:47	 	299812720	3KB	31404	31404
2014/9/18 3:47	 	311701347	7KB	31415	31415
2014/9/18 3:47	 	317305735	86KB	31418	31418
2014/9/18 3:47	 	336441923	21KB	31425	31425
2014/9/18 3:47	 	363820030	298KB	31439	31439
2014/9/18 3:47	 	367209995	529KB	31441	31441
2014/9/18 3:47	 	387673221	413KB	31457	31457
2014/9/18 3:47	 	418366425	60KB	31467	31467
2014/9/18 3:47	 	427626332	95KB	31474	31474
2014/9/18 3:47	 	432309724	204KB	31480	31480
2014/9/18 3:47	 	449822514	5KB	31497	31497
2014/9/18 3:47	 	463840858	2KB	31507	31507
2014/9/18 3:47	 	470267940	2KB	31513	31513
2014/9/18 3:47	 	503332031	505KB	31534	31534
2014/9/18 3:47	 	524970563	433KB	31542	31542
2014/9/18 3:47	 	591685198	8KB	31583	31583
2014/9/18 3:47	 	603013537	3KB	31589	31589
2014/9/18 3:47	 	634448321	13KB	31606	31606
2014/9/18 3:47	 	648860902	1510KB	31617	31617
2014/9/18 3:47	 	666638264	286KB	31625	31625
2014/9/18 3:47	 	670163287	164KB	31629	31629
2014/9/18 3:47	 	692754508	415KB	31638	31638
2014/9/18 3:47	 	700431132	1277KB	31642	31642
2014/9/18 3:47	 	755276983	418KB	31667	31667
2014/9/18 3:47	 	768277394	788KB	31675	31675
2014/9/18 3:47	 	823882626	57KB	31708	31708
2014/9/18 3:47	 	837587513	1343KB	31712	31712
2014/9/18 3:47	 	844983242	453KB	31714	31714
2014/9/18 3:47	 	894562861	62KB	31747	31747
2014/9/18 3:47	 	908000366	963KB	31752	31752
2014/9/18 3:47	 	921447798	236KB	31759	31759
2014/9/18 3:47	 	929943042	68KB	31765	31765
2014/9/18 3:47	 	951098918	85KB	31776	31776
2014/9/18 3:47	 	964504262	521KB	31782	31782
2014/9/18 3:47	 	992882999	8KB	31801	31801
2014/9/18 3:47	 	993912079	20KB	31803	31803
2014/9/18 3:47	 	1065785937	688KB	31842	31842
2014/9/18 3:47	 	1102437175	44KB	31858	31858
2014/9/18 3:47	 	1162524152	38KB	31898	31898
2014/9/18 3:47	 	1174774463	170KB	31907	31907
2014/9/18 3:47	 	1180049707	63KB	31916	31916
2014/9/18 3:47	 	1206246776	551KB	31930	31930
2014/9/18 3:47	 	1210162364	222KB	31933	31933
2014/9/18 3:47	 	1292863320	5KB	31982	31982
2014/9/18 3:47	 	1301920413	5KB	31987	31987
2014/9/18 3:47	 	1320050832	212KB	31999	31999
2014/9/18 3:47	 	1329444659	2KB	32005	32005
2014/9/18 3:47	 	1346546424	88KB	32014	32014
2014/9/18 3:47	 	1368559833	5KB	32022	32022
2014/9/18 3:47	 	1386503233	2KB	32035	32035
2014/9/18 3:47	 	1402200578	5KB	32043	32043
2014/9/18 3:47	 	1409313128	14KB	32047	32047
2014/9/18 3:47	 	1430601286	1041KB	32058	32058
2014/9/18 3:47	 	1443840601	4KB	32061	32061
2014/9/18 3:47	 	1482422750	1185KB	32080	32080
2014/9/18 3:47	 	1499076256	65KB	32087	32087
2014/9/18 3:47	 	1534029360	44KB	32105	32105
2014/9/18 3:47	 	1543423638	8KB	32110	32110
2014/9/18 3:47	 	1559661403	2KB	32121	32121
2014/9/18 3:47	 	1599807871	2KB	32140	32140
2014/9/18 3:47	 	1624418416	9KB	32152	32152
2014/9/18 3:47	 	1646709488	3KB	32165	32165
2014/9/18 3:47	 	1656145850	678KB	32169	32169
2014/9/18 3:47	 	1663549956	3KB	32173	32173
2014/9/18 3:47	 	1703018161	4KB	32192	32192
2014/9/18 3:47	 	1709087732	89KB	32194	32194
2014/9/18 3:47	 	1725799117	3KB	32201	32201
2014/9/18 3:47	 	1728910549	37KB	32203	32203
2014/9/18 3:47	 	1789040981	60KB	32236	32236
2014/9/18 3:47	 	1864010926	663KB	32282	32282
2014/9/18 3:47	 	2029548704	1398KB	32362	32362
2014/9/18 3:47	 	2047411546	1508KB	32371	32371
2014/9/18 3:47	 	2087330798	49KB	32390	32390
2014/9/18 3:47	 	2102185686	133KB	32401	32401
2014/9/18 3:47	 	2105506477	4KB	32405	32405
2014/9/18 3:47	 	2117196870	6KB	32410	32410
2014/9/18 3:47	 	2156727152	1339KB	32427	32427
2014/9/18 3:47	 	2171376857	87KB	32431	32431
2014/9/18 3:47	 	2221350919	4KB	32466	32466
2014/9/18 3:47	 	2236930198	57KB	32474	32474
2014/9/18 3:47	 	2246178348	487KB	32476	32476
2014/9/18 3:47	 	2250451318	614KB	32481	32481
2014/9/18 3:47	 	2275896972	67KB	32499	32499
2014/9/18 3:47	 	2308286158	1KB	32515	32515
2014/9/18 3:47	 	2318999039	1KB	32521	32521
2014/9/18 3:47	 	2321588846	11KB	32523	32523
2014/9/18 3:47	 	2341842074	49KB	32538	32538
2014/9/18 3:47	 	2345452209	6KB	32542	32542
2014/9/18 3:47	 	2436163697	100KB	32603	32603
2014/9/18 3:47	 	2478393068	266KB	32637	32637
2014/9/18 3:47	 	2487653516	620KB	32645	32645
2014/9/18 3:47	 	2519252888	6KB	32665	32665
2014/9/18 3:47	 	2576234896	217KB	32699	32699
2014/9/18 3:47	 	2684841674	356KB	32758	32758
2014/9/18 3:47	 	2688524645	49KB	32760	32760
2014/9/18 3:47	 	2729663037	476KB	32784	32784
2014/9/18 3:47	 	2749407519	1176KB	32795	32795
2014/9/18 3:47	 	2752797108	68KB	32796	32796
2014/9/18 3:47	 	8588221	6KB	32806	32806
2014/9/18 3:47	 	20033563	764KB	32811	32811
2014/9/18 3:47	 	31024802	7KB	32820	32820
2014/9/18 3:47	 	66335353	611KB	32844	32844
2014/9/18 3:47	 	94589917	8KB	32859	32859
2014/9/18 3:47	 	96831893	773KB	32861	32861
2014/9/18 3:47	 	134682927	4KB	32883	32883
2014/9/18 3:47	 	136395922	5KB	32885	32885
2014/9/18 3:47	 	138510438	233KB	32886	32886
2014/9/18 3:47	 	191305460	1528KB	32915	32915
2014/9/18 3:47	 	207398896	1183KB	32921	32921
2014/9/18 3:47	 	209432344	1KB	32923	32923
2014/9/18 3:47	 	224171748	7KB	32934	32934
2014/9/18 3:47	 	461721967	1106KB	33059	33059
2014/9/18 3:47	 	489134559	4KB	33076	33076
2014/9/18 3:47	 	524526723	605KB	33093	33093
2014/9/18 3:47	 	555831135	731KB	33110	33110
2014/9/18 3:47	 	568193811	5KB	33114	33114
2014/9/18 3:47	 	581795487	8KB	33128	33128
2014/9/18 3:47	 	584819245	71KB	33134	33134
2014/9/18 3:47	 	599279170	137KB	33141	33141
